ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
2.091412;0.002164;1.794647;7.682588;12.463645;95.753052;0.000305;2.429554;0.724896;0.000334;
1.525575;0.002457;1.366169;16.979980;8.124708;137.957367;0.000250;1.812816;0.968157;0.000912;
1.277805;0.000955;1.186121;6.421894;5.301765;34.047371;0.000483;1.441540;0.834278;0.000386;
1.186049;0.001290;1.147005;50.000000;2.920616;146.030807;0.000803;1.260961;0.488287;0.001170;
1.099821;0.002111;0.994218;13.582535;6.249380;84.882416;0.000832;1.287793;1.150646;0.001342;
1.207586;0.001757;1.128582;9.202982;4.926017;45.334049;0.001024;1.392650;0.992694;0.001014;
1.157527;0.001088;1.138356;14.269005;1.948675;27.805655;0.000876;1.222136;0.445226;0.000996;
1.042740;0.001666;0.913962;3.590136;8.318726;29.865355;0.001296;1.170058;0.938099;0.001287;
1.766441;0.001920;1.541171;5.674660;11.184572;63.468639;0.000630;2.045635;0.784428;0.000494;
2.332644;0.000286;2.199230;6.772220;5.569298;37.716511;0.000037;2.454730;0.274744;0.000063;
1.875704;0.002541;1.645126;12.051482;9.934343;119.723557;0.000413;2.211329;0.824288;0.000638;
1.364037;0.001462;1.248122;14.169579;6.498583;92.082184;0.000030;1.593029;0.966928;0.000414;
1.308810;0.001668;1.150545;5.393420;8.946808;48.253895;0.000707;1.535246;1.022088;0.000583;
1.129644;0.000546;1.053213;1.334015;8.069845;10.765295;0.000521;1.168512;0.293494;0.000511;
1.067200;0.001012;0.961653;3.086075;7.185449;22.174833;0.000818;1.162814;0.717772;0.000799;
1.184891;0.001466;1.141847;50.000000;4.021976;201.098785;0.000419;1.275334;0.576256;0.001296;
1.327788;0.000763;1.188909;4.902505;7.868090;38.573349;0.000221;1.496055;0.804147;0.000177;
2.115029;0.001046;1.959205;10.230821;6.732681;68.880859;0.000151;2.339748;0.523999;0.000234;
2.238139;0.001651;2.019774;10.866102;8.826372;95.908264;0.000166;2.532117;0.600916;0.000323;
1.479573;0.002961;1.312465;18.665112;8.752692;163.369995;0.000196;1.795129;1.072451;0.001088;
1.318024;0.002129;1.222201;21.468435;6.251616;134.212402;0.000288;1.568346;1.079635;0.000875;
1.335029;0.002991;1.096149;4.990309;13.317674;66.459312;0.001107;1.667021;1.277951;0.000694;
1.095893;0.000769;1.035995;1.098566;10.703261;11.758237;0.000629;1.161791;0.280659;0.000620;
1.062841;0.000528;0.999035;9.154329;3.968342;36.327507;0.000093;1.196307;0.943630;0.000125;
1.192171;0.003484;1.139245;50.000000;4.500860;225.043030;0.002224;1.322495;0.775416;0.003132;
1.376588;0.002041;1.201163;6.397786;9.301755;59.510635;0.000905;1.619940;1.000163;0.000856;
1.907351;0.002190;1.794565;25.522518;6.336020;161.711166;0.000291;2.164341;0.661517;0.001089;
1.634032;0.002526;1.400579;8.724515;11.132289;97.123825;0.000240;1.964459;0.971159;0.000506;
1.207013;0.002167;1.076596;13.451716;7.652685;102.941757;0.000151;1.494243;1.334023;0.000451;
1.275839;0.002790;1.167927;19.084463;6.371242;121.591728;0.001174;1.550794;1.205413;0.001249;
1.230845;0.001825;1.049493;3.399546;11.573588;39.344948;0.001101;1.445866;1.081739;0.000811;
