ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.951385;0.005173;1.951385;0.000000;0.000000;0.000000;0.005173;1.915478;-0.106282;0.005134;
1.684497;0.008070;1.684497;0.000000;0.000000;0.000000;0.008070;1.686838;0.008107;0.008069;
2.103139;0.005226;1.812717;11.412127;12.084788;137.913147;0.001100;2.409230;0.574754;0.002422;
2.057081;0.002128;1.846552;8.902727;9.128267;81.266464;0.000397;2.273776;0.457214;0.000697;
1.915424;0.001155;1.758304;4.449194;8.730664;38.844418;0.000368;2.088089;0.416259;0.000170;
1.830397;0.001259;1.720173;3.005035;7.473701;22.458733;0.000904;1.961101;0.349494;0.000658;
1.703473;0.003314;1.740359;2.676528;6.613890;17.702265;0.001086;1.938838;0.291724;0.000910;
1.843814;0.001643;1.842785;3.007289;6.222289;18.712219;0.000534;2.030742;0.241354;0.000444;
2.128507;0.000853;1.998154;4.770262;6.645677;31.701620;0.000458;2.243593;0.259357;0.000455;
2.290692;0.001034;2.182182;8.686165;4.606055;40.008953;0.000607;2.402202;0.231823;0.000693;
2.279616;0.001005;2.248291;50.000000;1.734732;86.736618;0.000817;2.344506;0.141811;0.000889;
2.096419;0.001781;2.055501;2.741952;2.720383;7.459160;0.001757;2.129376;0.082455;0.001748;
1.843000;0.003492;1.843000;0.000000;0.000000;0.000000;0.003492;1.871582;0.084892;0.003465;
1.597454;0.005262;1.559428;1.559428;3.404443;5.308984;0.005286;1.596800;-0.002457;0.005262;
1.332760;0.006661;1.361778;14.677348;0.000000;0.000000;0.006815;1.276238;-0.305603;0.006529;
1.921803;0.014973;1.476505;13.186243;18.928856;249.600479;0.002945;2.443664;0.876021;0.006695;
1.965281;0.005535;1.658710;9.734379;13.383578;130.280838;0.001103;2.310744;0.674769;0.001818;
1.900708;0.001717;1.710472;4.928045;10.210173;50.316196;0.000422;2.114362;0.497345;0.000195;
1.857373;0.001256;1.738601;3.196319;7.757972;24.796957;0.000845;1.992960;0.353708;0.000615;
1.852289;0.001298;1.769637;2.491651;6.129614;15.272860;0.001137;1.944252;0.252742;0.001003;
1.887541;0.000846;1.820035;2.880644;4.668831;13.449240;0.000723;1.965246;0.211344;0.000639;
1.974438;0.000891;1.874032;4.831772;5.407537;26.127987;0.000564;2.076200;0.253744;0.000553;
2.109176;0.001433;1.976713;6.658306;6.211414;41.357502;0.000815;2.238258;0.288766;0.000923;
2.195179;0.001090;2.056587;5.953348;6.554125;39.018986;0.000506;2.334663;0.296396;0.000510;
2.112580;0.000810;2.025464;3.800785;5.055656;19.215462;0.000608;2.210392;0.227311;0.000513;
1.948615;0.001803;1.888963;2.610178;4.364029;11.390891;0.001706;2.030609;0.214158;0.001585;
1.750094;0.002716;1.713023;2.279865;3.116034;7.104138;0.002663;1.817310;0.204643;0.002558;
1.553424;0.002783;1.549268;1.702417;0.525655;0.894883;0.002780;1.578036;0.092874;0.002759;
1.818807;0.011129;1.456752;11.257206;16.368608;184.264801;0.002917;2.273539;0.863404;0.004585;
1.896481;0.003363;1.634760;5.841956;13.182622;77.012299;0.000608;2.191653;0.632336;0.000462;
1.934379;0.001561;1.772090;4.039983;9.351243;37.778862;0.000733;2.113631;0.424423;0.000475;
1.807502;0.003193;1.838202;3.321131;6.681060;22.188677;0.000936;2.066875;0.309477;0.000742;
1.915277;0.000986;1.831993;3.354623;5.369159;18.011503;0.000765;2.020123;0.272216;0.000615;
1.857258;0.000775;1.794235;3.485944;4.037814;14.075592;0.000646;1.931949;0.207689;0.000583;
1.865213;0.001276;1.805115;3.264669;3.861396;12.606177;0.001191;1.919719;0.153822;0.001174;
1.957526;0.001609;1.867582;2.510787;6.335603;15.907351;0.001495;2.023842;0.174094;0.001463;
2.028888;0.001656;1.898993;2.486376;9.064412;22.537531;0.001409;2.136711;0.260826;0.001280;
1.982991;0.001553;1.851681;2.952368;8.579865;25.330917;0.001179;2.118513;0.327594;0.000951;
1.863346;0.001892;1.737194;3.677822;7.814687;28.741026;0.001339;2.020583;0.399144;0.001042;
1.702806;0.001875;1.606612;5.884110;5.627494;33.112797;0.001186;1.862625;0.449849;0.000960;
1.461326;0.002267;1.416080;50.000000;4.069708;203.485397;0.001036;1.598845;0.483394;0.001548;
1.631308;0.019594;1.236706;12.757596;19.096497;243.625412;0.006245;2.193502;1.069510;0.009488;
1.876064;0.006190;1.557663;7.133362;15.326306;109.328087;0.001200;2.252489;0.749893;0.001474;
2.019139;0.002913;1.762794;5.076711;13.015464;66.075752;0.000799;2.288800;0.554802;0.000532;
2.041360;0.001667;1.854277;4.305014;10.163795;43.755280;0.000676;2.239256;0.432876;0.000401;
1.958938;0.001187;1.829352;3.821849;7.681793;29.358654;0.000669;2.111649;0.367159;0.000416;
1.850579;0.001071;1.773268;2.670229;5.578270;14.895261;0.000913;1.944290;0.257512;0.000770;
1.799020;0.001275;1.795469;1.795469;0.073612;0.132168;0.001276;1.794664;-0.013912;0.001274;
1.869613;0.001970;1.857754;1.857754;0.536237;0.996196;0.001981;1.848290;-0.065946;0.001955;
1.964342;0.002078;1.845209;2.059835;9.331453;19.221258;0.001902;2.058399;0.240314;0.001786;
1.985825;0.002481;1.775253;3.392139;12.604794;42.757206;0.001455;2.192583;0.463935;0.001044;
1.917874;0.003168;1.674316;4.872314;12.993029;63.306118;0.000940;2.199505;0.606606;0.000456;
1.777387;0.004828;1.528928;7.180903;12.705861;91.239555;0.000948;2.117006;0.745781;0.000828;
1.513571;0.010074;1.290805;13.820139;12.392577;171.267136;0.002855;1.906536;0.969143;0.004539;
1.381873;0.032220;0.964109;13.677651;22.788803;311.697327;0.008746;2.125302;1.385782;0.013893;
1.803106;0.010914;1.387183;7.166276;20.060095;143.756165;0.001584;2.307626;0.924608;0.002119;
2.050664;0.004948;1.688369;5.420956;17.387079;94.254578;0.000933;2.412817;0.671463;0.000658;
2.096673;0.002473;1.828486;4.631596;13.644612;63.196323;0.000639;2.359153;0.524022;0.000299;
2.009629;0.001647;1.818208;3.938434;10.818243;42.606937;0.000669;2.214749;0.454614;0.000291;
